mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,location_bucket,time_bucket_length,model,param_degree,param_gamma
2.229781484603882,0.075343233261783,0.1553957462310791,0.007836100683520237,10,0.4,"{'C': 10, 'epsilon': 0.4}",-2416.7269457829766,-2456.7711481072156,-2882.163863909637,-2753.7353235850646,-2909.593597162033,-2683.798175709385,208.85020295580455,7,h3_07,1,SVR_linear,,
2.181355619430542,0.13253415585390016,0.16392579078674316,0.012985723021699681,10,0.5,"{'C': 10, 'epsilon': 0.5}",-2416.135448024927,-2457.1868881972296,-2882.6380787313974,-2753.6628297147913,-2910.1634122237006,-2683.957331378409,209.11981349553977,10,h3_07,1,SVR_linear,,
7.478708791732788,0.2326908684135008,0.16453886032104492,0.006558159477014174,100,0.1,"{'C': 100, 'epsilon': 0.1}",-2416.4754132266953,-2457.624774270174,-2881.8049827075574,-2753.2476517560362,-2909.1684486607646,-2683.6642541242454,208.53654953314515,2,h3_07,1,SVR_linear,,
8.235194492340089,0.4588831772785136,0.15924315452575682,0.010526144138243938,100,0.2,"{'C': 100, 'epsilon': 0.2}",-2416.7881142018236,-2457.701449280386,-2881.271379503868,-2752.998695881542,-2909.309613965531,-2683.61385056663,208.352451275573,1,h3_07,1,SVR_linear,,
7.92386417388916,0.1373813452845508,0.16235704421997071,0.004102674985240022,100,0.3,"{'C': 100, 'epsilon': 0.3}",-2416.9481858543495,-2457.1525484059084,-2882.154242846606,-2752.943950422357,-2909.2971272329632,-2683.699210952437,208.59201957905256,4,h3_07,1,SVR_linear,,
8.198268556594849,0.5652670909768117,0.14961276054382325,0.00887858675060754,100,0.4,"{'C': 100, 'epsilon': 0.4}",-2416.6136351277196,-2456.637186338144,-2882.1676072375126,-2753.7756016721396,-2909.4453480651537,-2683.727875688134,208.87967206447397,5,h3_07,1,SVR_linear,,
7.56404824256897,0.5034584625100347,0.13238120079040527,0.00048416306064522145,100,0.5,"{'C': 100, 'epsilon': 0.5}",-2416.0748217673554,-2457.2113550995023,-2882.5738838128764,-2753.3179336164403,-2910.183150522084,-2683.872228963651,209.09915819681743,9,h3_07,1,SVR_linear,,
1.2090662956237792,0.03962450583928626,0.18774404525756835,0.013800710901612686,0.1,0.1,"{'C': 0.1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale'}",-2851.7467087804416,-2941.3413811198134,-3353.951635855826,-3284.9602104373125,-3424.8816823748402,-3171.3763237136473,230.4687294855883,224,h3_07,1,SVR_poly,2,scale
1.24951114654541,0.0724655567096005,0.18417277336120605,0.020525719660878728,0.1,0.1,"{'C': 0.1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'auto'}",-3182.7471734042733,-3318.9281522183246,-3710.86478323285,-3664.6948301498464,-3802.5355371883325,-3535.954095238725,240.8688358288088,248,h3_07,1,SVR_poly,2,auto
1.2102120399475098,0.05070925264879969,0.18599038124084472,0.017068530474804777,0.1,0.1,"{'C': 0.1, 'degree': 2, 'epsilon': 0.1, 'gamma': 0.001}",-3490.8945580225222,-3649.7352246797027,-4027.7338406521817,-3995.347168346489,-4131.652043005847,-3859.0725669413487,245.23218880321886,314,h3_07,1,SVR_poly,2,0.001
1.2349355220794678,0.03663464395448346,0.17876172065734863,0.009566869609606492,0.1,0.1,"{'C': 0.1, 'degree': 2, 'epsilon': 0.1, 'gamma': 0.01}",-3473.9489377158384,-3639.8107334170177,-4013.5351513157175,-3988.729127032272,-4118.387666395075,-3846.882323175184,246.40080582814798,298,h3_07,1,SVR_poly,2,0.01
1.2284604072570802,0.04525757914653832,0.1733154296875,0.00656568894448704,0.1,0.1,"{'C': 0.1, 'degree': 2, 'epsilon': 0.1, 'gamma': 0.1}",-2740.4918785569903,-2817.6946252727125,-3245.5628757559207,-3152.101539293678,-3296.14745067119,-3050.3996739100985,227.6042160603289,210,h3_07,1,SVR_poly,2,0.1
1.2107751846313477,0.013565944500814104,0.18212666511535644,0.00592785969774956,0.1,0.2,"{'C': 0.1, 'degree': 2, 'epsilon': 0.2, 'gamma': 'scale'}",-2853.1990404356643,-2941.6388620977827,-3353.981026374344,-3284.7233965170335,-3423.565634792267,-3171.421592043418,229.69874165391352,226,h3_07,1,SVR_poly,2,scale
1.1989384174346924,0.024082093662871572,0.181695556640625,0.007245217202799039,0.1,0.2,"{'C': 0.1, 'degree': 2, 'epsilon': 0.2, 'gamma': 'auto'}",-3182.3451623242568,-3319.529213991192,-3710.868071595715,-3664.9944706778565,-3802.677145559498,-3536.0828128297035,240.94249397303489,249,h3_07,1,SVR_poly,2,auto
1.263888168334961,0.02131442928089334,0.18519282341003418,0.01926218286261149,0.1,0.2,"{'C': 0.1, 'degree': 2, 'epsilon': 0.2, 'gamma': 0.001}",-3495.042418098384,-3654.3632852881483,-4032.194582270712,-4000.2103587338866,-4136.4008348498655,-3863.642295848199,245.4063991810735,334,h3_07,1,SVR_poly,2,0.001
1.2345829963684083,0.024387696171233177,0.18313798904418946,0.010460313173266038,0.1,0.2,"{'C': 0.1, 'degree': 2, 'epsilon': 0.2, 'gamma': 0.01}",-3472.75664118493,-3642.3659397344945,-4011.751263702635,-3989.8713836388256,-4115.095007383326,-3846.3680471288417,245.5041089489659,296,h3_07,1,SVR_poly,2,0.01
1.184372901916504,0.03696700127291026,0.18513765335083007,0.007089637429696906,0.1,0.2,"{'C': 0.1, 'degree': 2, 'epsilon': 0.2, 'gamma': 0.1}",-2739.994293763499,-2816.6035944988294,-3244.3571732601617,-3152.8632739466707,-3295.6630877112625,-3049.8962846360846,227.72056683761122,206,h3_07,1,SVR_poly,2,0.1
1.1981025695800782,0.03985399590992044,0.17270541191101074,0.008600917630388241,0.1,0.3,"{'C': 0.1, 'degree': 2, 'epsilon': 0.3, 'gamma': 'scale'}",-2853.474381735919,-2941.987365595816,-3355.488242979343,-3283.8030313977656,-3423.3866011790165,-3171.627924577572,229.66356509868172,227,h3_07,1,SVR_poly,2,scale
1.210847520828247,0.0458790878673514,0.18372297286987305,0.006763430962518265,0.1,0.3,"{'C': 0.1, 'degree': 2, 'epsilon': 0.3, 'gamma': 'auto'}",-3183.4399799198163,-3319.3200793641568,-3710.4439672480444,-3664.5966213509264,-3803.2228993498375,-3536.204709446557,240.6758869953328,250,h3_07,1,SVR_poly,2,auto
1.2347577571868897,0.03842793695552761,0.1835376262664795,0.013184239385293388,0.1,0.3,"{'C': 0.1, 'degree': 2, 'epsilon': 0.3, 'gamma': 0.001}",-3499.210278174246,-3659.011345896592,-4036.675323889244,-4005.093549121282,-4141.1696266938825,-3868.2320247550497,245.58073961071213,353,h3_07,1,SVR_poly,2,0.001
1.2334231853485107,0.049397866505126675,0.1874363899230957,0.01863991816710459,0.1,0.3,"{'C': 0.1, 'degree': 2, 'epsilon': 0.3, 'gamma': 0.01}",-3472.1132748139826,-3640.1138148108976,-4011.944148105182,-3993.9544927526476,-4116.492358717861,-3846.9236178401143,246.8887391167418,299,h3_07,1,SVR_poly,2,0.01
1.2093627452850342,0.05693898017758806,0.18179917335510254,0.00911938234750088,0.1,0.3,"{'C': 0.1, 'degree': 2, 'epsilon': 0.3, 'gamma': 0.1}",-2741.4020851619052,-2817.1709264275573,-3243.583054351887,-3152.7724600993465,-3295.7083294144372,-3050.1273710910264,227.09078803718953,208,h3_07,1,SVR_poly,2,0.1
1.1469481945037843,0.025747348900561268,0.17752575874328613,0.012195462254417684,0.1,0.4,"{'C': 0.1, 'degree': 2, 'epsilon': 0.4, 'gamma': 'scale'}",-2851.782092780307,-2942.2234307133826,-3355.3109899900483,-3283.8054028619545,-3422.5595251063583,-3171.13628829041,229.87670290374385,223,h3_07,1,SVR_poly,2,scale
1.224638032913208,0.026508321751876084,0.18685827255249024,0.007438382560202398,0.1,0.4,"{'C': 0.1, 'degree': 2, 'epsilon': 0.4, 'gamma': 'auto'}",-3182.568959743419,-3318.2442062809446,-3710.0006043208023,-3663.303810555758,-3803.5922388427507,-3535.5419639487345,241.00544130987586,247,h3_07,1,SVR_poly,2,auto
1.220392370223999,0.02566187610181305,0.18808259963989257,0.010465774268231923,0.1,0.4,"{'C': 0.1, 'degree': 2, 'epsilon': 0.4, 'gamma': 0.001}",-3503.398138250108,-3663.679406505037,-4041.1760655077755,-4009.9967395086796,-4145.958418537901,-3872.8417536619004,245.75520981535618,372,h3_07,1,SVR_poly,2,0.001
1.2275609016418456,0.017670083664494664,0.18603825569152832,0.01328732015515503,0.1,0.4,"{'C': 0.1, 'degree': 2, 'epsilon': 0.4, 'gamma': 0.01}",-3469.397703041021,-3640.7148955356015,-4010.4270278422673,-3993.3601818887946,-4116.2420224446405,-3846.0283661504645,247.2865874053243,293,h3_07,1,SVR_poly,2,0.01
1.1961875915527345,0.0227240972114435,0.16909618377685548,0.008551536172231667,0.1,0.4,"{'C': 0.1, 'degree': 2, 'epsilon': 0.4, 'gamma': 0.1}",-2742.844648221878,-2816.4307332523153,-3243.4325918375644,-3154.2407063452574,-3296.3994469777404,-3050.669625326951,227.10867461191035,212,h3_07,1,SVR_poly,2,0.1
1.150681495666504,0.02273253888593862,0.1726785659790039,0.015044016940031301,0.1,0.5,"{'C': 0.1, 'degree': 2, 'epsilon': 0.5, 'gamma': 'scale'}",-2851.001336052851,-2942.286610404562,-3355.4544257770617,-3283.585123555219,-3423.0672602053255,-3171.0789511990038,230.19369115761825,221,h3_07,1,SVR_poly,2,scale
1.1952152729034424,0.01879550927957667,0.18905935287475586,0.012266700665309424,0.1,0.5,"{'C': 0.1, 'degree': 2, 'epsilon': 0.5, 'gamma': 'auto'}",-3182.284240645093,-3318.0004765389313,-3710.3035093084495,-3663.2696639327387,-3803.4012147980775,-3535.4518210446577,241.13059471361845,246,h3_07,1,SVR_poly,2,auto
1.2280908107757569,0.035718719360592274,0.17303972244262694,0.011872107907481205,0.1,0.5,"{'C': 0.1, 'degree': 2, 'epsilon': 0.5, 'gamma': 0.001}",-3507.5817407627515,-3668.208025879345,-4045.5681784680205,-4014.734247051315,-4150.63166406098,-3877.344771244482,245.89574439531253,389,h3_07,1,SVR_poly,2,0.001
1.2366179943084716,0.029237431337930123,0.17820863723754882,0.013624938625153262,0.1,0.5,"{'C': 0.1, 'degree': 2, 'epsilon': 0.5, 'gamma': 0.01}",-3469.818667078069,-3642.5859160339155,-4008.4959891602643,-3990.912961066609,-4112.494342120164,-3844.8615750918048,245.48203677607378,292,h3_07,1,SVR_poly,2,0.01
1.178222370147705,0.025787673232340415,0.1714296817779541,0.008786101703756353,0.1,0.5,"{'C': 0.1, 'degree': 2, 'epsilon': 0.5, 'gamma': 0.1}",-2743.3650806776072,-2816.169533044362,-3244.4420320712293,-3153.2798508132387,-3296.678229626035,-3050.7869452464943,227.16652262244347,215,h3_07,1,SVR_poly,2,0.1
1.2023032188415528,0.006589760607246446,0.17940278053283693,0.010292992569757827,0.1,0.1,"{'C': 0.1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale'}",-2612.247432917288,-2660.031975421107,-3046.028741232056,-2987.4260436356963,-3090.1433985132917,-2879.1755183438877,201.66314282562993,198,h3_07,1,SVR_poly,3,scale
1.2191981315612792,0.037624465329954296,0.19211583137512206,0.012108835099704384,0.1,0.1,"{'C': 0.1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'auto'}",-3082.2112226479494,-3202.6649487850327,-3576.7939317740115,-3546.208882598936,-3665.867285628604,-3414.7492542869068,228.98107876822075,237,h3_07,1,SVR_poly,3,auto
1.2351830005645752,0.022740725715670828,0.18870992660522462,0.005487318145274037,0.1,0.1,"{'C': 0.1, 'degree': 3, 'epsilon': 0.1, 'gamma': 0.001}",-3491.2321673075508,-3649.828049627205,-4027.975731369595,-3995.3795831142425,-4131.894466377983,-3859.261999559315,245.20575793779525,318,h3_07,1,SVR_poly,3,0.001
1.2388561248779297,0.020869216006439904,0.18802614212036134,0.01334720616244708,0.1,0.1,"{'C': 0.1, 'degree': 3, 'epsilon': 0.1, 'gamma': 0.01}",-3483.921632647055,-3644.3457771514845,-4021.1798459401016,-3993.477428533863,-4124.630324700371,-3853.511001794575,245.58319248312364,304,h3_07,1,SVR_poly,3,0.01
1.201829433441162,0.017827226745603397,0.19208998680114747,0.016817206308493624,0.1,0.1,"{'C': 0.1, 'degree': 3, 'epsilon': 0.1, 'gamma': 0.1}",-2461.5653278763552,-2480.5018663111277,-2873.5540123841893,-2805.8861092727047,-2904.134333523474,-2705.1283298735702,193.85701648471883,178,h3_07,1,SVR_poly,3,0.1
1.2079607486724853,0.06143242187844512,0.18530726432800293,0.010217695373466588,0.1,0.2,"{'C': 0.1, 'degree': 3, 'epsilon': 0.2, 'gamma': 'scale'}",-2611.792438623959,-2660.194334632414,-3046.9089194423645,-2987.697819651967,-3090.445130427412,-2879.407728555623,201.98645164835526,200,h3_07,1,SVR_poly,3,scale
1.2011762142181397,0.030529837872860486,0.17708902359008788,0.01894288504241957,0.1,0.2,"{'C': 0.1, 'degree': 3, 'epsilon': 0.2, 'gamma': 'auto'}",-3082.497606494755,-3202.4472075351637,-3576.6980353539784,-3547.752947015399,-3666.0955413310216,-3415.098267546063,229.1528107807941,239,h3_07,1,SVR_poly,3,auto
1.2095250129699706,0.017617826501493083,0.18404583930969237,0.007301534506113039,0.1,0.2,"{'C': 0.1, 'degree': 3, 'epsilon': 0.2, 'gamma': 0.001}",-3495.381028623511,-3654.455921561612,-4032.4369724399376,-4000.2423448128834,-4136.6437061010265,-3863.8319947077935,245.37974913171254,338,h3_07,1,SVR_poly,3,0.001
1.2601585388183594,0.06922811621994371,0.18489680290222169,0.013368061356686852,0.1,0.2,"{'C': 0.1, 'degree': 3, 'epsilon': 0.2, 'gamma': 0.01}",-3488.023076325713,-3648.970348535571,-4025.6124179700873,-3998.3518771744357,-4129.369297744294,-3858.0654035500206,245.7682508775723,309,h3_07,1,SVR_poly,3,0.01
1.210824155807495,0.05298427338273499,0.1876974105834961,0.009838328845676415,0.1,0.2,"{'C': 0.1, 'degree': 3, 'epsilon': 0.2, 'gamma': 0.1}",-2462.593158248271,-2481.1709738236277,-2874.7068872157547,-2805.2694244536924,-2906.3942233367356,-2706.0269334156164,194.0460023644152,184,h3_07,1,SVR_poly,3,0.1
1.1850414752960206,0.023278515826970478,0.17859764099121095,0.006970298206897458,0.1,0.3,"{'C': 0.1, 'degree': 3, 'epsilon': 0.3, 'gamma': 'scale'}",-2612.6894938347837,-2659.0271256108535,-3046.9457083127277,-2987.766719350369,-3090.164875104036,-2879.318784442554,201.95811828198526,199,h3_07,1,SVR_poly,3,scale
1.2260691165924071,0.03356265840595969,0.19048876762390138,0.024048561425661183,0.1,0.3,"{'C': 0.1, 'degree': 3, 'epsilon': 0.3, 'gamma': 'auto'}",-3081.739605673114,-3203.3391715900016,-3576.1538265643712,-3547.94722569532,-3668.363756116354,-3415.508717127833,229.6520046915971,240,h3_07,1,SVR_poly,3,auto
1.215688133239746,0.013940514402692675,0.17770681381225586,0.008027465323305134,0.1,0.3,"{'C': 0.1, 'degree': 3, 'epsilon': 0.3, 'gamma': 0.001}",-3499.549889939471,-3659.10379349602,-4036.918213510279,-4005.1251065115234,-4141.412945824071,-3868.4219898562733,245.55386983457333,357,h3_07,1,SVR_poly,3,0.001
1.2495964527130128,0.03022682450550608,0.18683977127075196,0.014110522850232994,0.1,0.3,"{'C': 0.1, 'degree': 3, 'epsilon': 0.3, 'gamma': 0.01}",-3491.5222239187106,-3653.508334333079,-4029.8410143114293,-4003.1227502283255,-4134.071814923501,-3862.4132275430093,246.10201650151393,330,h3_07,1,SVR_poly,3,0.01
1.1945929527282715,0.011924191578713009,0.1784602642059326,0.010391800324999175,0.1,0.3,"{'C': 0.1, 'degree': 3, 'epsilon': 0.3, 'gamma': 0.1}",-2462.0875616435696,-2481.027916170199,-2874.5946148317958,-2806.646213030428,-2905.3167558720456,-2705.9346123096075,194.10650078189374,183,h3_07,1,SVR_poly,3,0.1
1.1770211219787599,0.012470707528163998,0.17632694244384767,0.012354374177950331,0.1,0.4,"{'C': 0.1, 'degree': 3, 'epsilon': 0.4, 'gamma': 'scale'}",-2612.6745654565207,-2658.853748081969,-3046.070142604745,-2988.7405629864675,-3088.0495509941447,-2878.8777140247694,201.51956383162488,197,h3_07,1,SVR_poly,3,scale
1.2302623748779298,0.05255812199105807,0.19555654525756835,0.01053951631361177,0.1,0.4,"{'C': 0.1, 'degree': 3, 'epsilon': 0.4, 'gamma': 'auto'}",-3080.937007634258,-3202.9700375847146,-3575.2688965914194,-3546.794646606516,-3667.924160588643,-3414.7789498011102,229.60014051061304,238,h3_07,1,SVR_poly,3,auto
1.203079891204834,0.02911323891793207,0.1894529342651367,0.016404395802302005,0.1,0.4,"{'C': 0.1, 'degree': 3, 'epsilon': 0.4, 'gamma': 0.001}",-3503.738751255431,-3663.7716654304268,-4041.4194545806213,-4010.027868210165,-4146.202185547114,-3873.0319850047513,245.72811977107096,376,h3_07,1,SVR_poly,3,0.001
1.2283261299133301,0.012955386979979297,0.18515996932983397,0.01143569645044786,0.1,0.4,"{'C': 0.1, 'degree': 3, 'epsilon': 0.4, 'gamma': 0.01}",-3495.5593290011434,-3658.154582606413,-4034.3318416380866,-4007.7851130560116,-4138.679295614407,-3866.902032383213,246.2578183123699,349,h3_07,1,SVR_poly,3,0.01
1.178126335144043,0.03708993540981345,0.173659086227417,0.009497786814415776,0.1,0.4,"{'C': 0.1, 'degree': 3, 'epsilon': 0.4, 'gamma': 0.1}",-2461.1315138724835,-2482.030779163615,-2873.9537919636,-2807.0445084150288,-2903.5856055444074,-2705.549239791827,193.6906357523512,180,h3_07,1,SVR_poly,3,0.1
1.1669839382171632,0.03460072457128984,0.18205971717834474,0.011298782805545212,0.1,0.5,"{'C': 0.1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale'}",-2611.764909365713,-2658.7486246727703,-3045.935118335873,-2989.921297187181,-3086.8311276401923,-2878.640215440346,201.63792316669893,196,h3_07,1,SVR_poly,3,scale
1.192767333984375,0.029139608536680073,0.1841036319732666,0.01078604744093738,0.1,0.5,"{'C': 0.1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'auto'}",-3080.086929615488,-3202.206223440502,-3575.1872056358243,-3547.1725092912047,-3667.852930478777,-3414.501159692359,230.00470837007873,236,h3_07,1,SVR_poly,3,auto
1.2092687129974364,0.02743730523340223,0.1771556854248047,0.021555884564565118,0.1,0.5,"{'C': 0.1, 'degree': 3, 'epsilon': 0.5, 'gamma': 0.001}",-3507.9455786823064,-3668.4580016894533,-4045.9397642698964,-4014.945590513125,-4151.010431322097,-3877.659873295376,245.90246040109835,393,h3_07,1,SVR_poly,3,0.001
1.2102410316467285,0.008698270412330084,0.18159780502319336,0.008597020345335146,0.1,0.5,"{'C': 0.1, 'degree': 3, 'epsilon': 0.5, 'gamma': 0.01}",-3498.556453542763,-3661.2919436898796,-4037.2801544551394,-4008.084539397021,-4141.67799565205,-3869.378217347371,245.92126842616958,366,h3_07,1,SVR_poly,3,0.01
1.1829355716705323,0.016208507188097264,0.1787320613861084,0.006946623381717748,0.1,0.5,"{'C': 0.1, 'degree': 3, 'epsilon': 0.5, 'gamma': 0.1}",-2460.9131222562155,-2481.96865032408,-2871.821268670955,-2807.0498346504105,-2902.1107183396375,-2704.7727188482595,193.08923753482117,176,h3_07,1,SVR_poly,3,0.1
1.232336950302124,0.02104166920470399,0.1887664318084717,0.0067725161106778255,0.1,0.1,"{'C': 0.1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale'}",-2867.313181443059,-2946.760349130541,-3335.019451365075,-3306.3596321666537,-3409.0262094556574,-3172.895764712197,221.07565311553137,230,h3_07,1,SVR_poly,4,scale
1.280762243270874,0.032898571830993165,0.18751878738403321,0.008087864961589602,0.1,0.1,"{'C': 0.1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'auto'}",-3377.7164788912255,-3531.5269710114667,-3901.3686623632316,-3883.315201882599,-4011.5298466014,-3741.091432149985,242.90407458124872,275,h3_07,1,SVR_poly,4,auto
1.2160299301147461,0.04455045332577238,0.18337340354919435,0.015118893659010191,0.1,0.1,"{'C': 0.1, 'degree': 4, 'epsilon': 0.1, 'gamma': 0.001}",-3491.2394639947534,-3649.8334821823055,-4027.9824768404324,-3995.381486405843,-4131.901719083319,-3859.26772570133,245.2053919576875,323,h3_07,1,SVR_poly,4,0.001
1.218421173095703,0.034795813508496934,0.19568424224853515,0.009126908614407896,0.1,0.1,"{'C': 0.1, 'degree': 4, 'epsilon': 0.1, 'gamma': 0.01}",-3490.8807867099517,-3649.6564425372794,-4027.752912628999,-3995.2466654357086,-4131.59359512552,-3859.0260804874915,245.22823830466533,313,h3_07,1,SVR_poly,4,0.01
1.2328428745269775,0.024341957075758192,0.19666733741760253,0.012180644535290037,0.1,0.1,"{'C': 0.1, 'degree': 4, 'epsilon': 0.1, 'gamma': 0.1}",-2607.341906434248,-2649.593210586392,-3046.9387890285975,-2988.546681179233,-3087.023937014089,-2875.8889048485116,204.86828493070774,191,h3_07,1,SVR_poly,4,0.1
1.2449681758880615,0.03241237739488309,0.1862010955810547,0.008377185912379905,0.1,0.2,"{'C': 0.1, 'degree': 4, 'epsilon': 0.2, 'gamma': 'scale'}",-2866.2949284231586,-2946.7679045774603,-3335.2487664838227,-3306.0775201912165,-3408.5096728886606,-3172.5797585128635,221.2451913807758,229,h3_07,1,SVR_poly,4,scale
1.2484331607818604,0.022665801559202448,0.19492993354797364,0.011805307067134733,0.1,0.2,"{'C': 0.1, 'degree': 4, 'epsilon': 0.2, 'gamma': 'auto'}",-3377.7484987237385,-3531.683736441494,-3902.7354859901625,-3880.951674873717,-4011.753159619203,-3740.974511129663,242.823829264491,273,h3_07,1,SVR_poly,4,auto
1.2223639488220215,0.008996112885931717,0.19033679962158204,0.0073622121967852,0.1,0.2,"{'C': 0.1, 'degree': 4, 'epsilon': 0.2, 'gamma': 0.001}",-3495.388338992704,-3654.461357253803,-4032.4437269151526,-4000.24423649219,-4136.65096912243,-3863.8377257552556,245.37937967467033,343,h3_07,1,SVR_poly,4,0.001
1.2450013637542725,0.008949113574561813,0.19428176879882814,0.010450499220282787,0.1,0.2,"{'C': 0.1, 'degree': 4, 'epsilon': 0.2, 'gamma': 0.01}",-3495.029641219326,-3654.285032504442,-4032.2149098269515,-4000.110278906733,-4136.343236229399,-3863.59661973737,245.4024376016999,333,h3_07,1,SVR_poly,4,0.01
1.2230364322662353,0.028530846260394017,0.19747438430786132,0.020697114507224404,0.1,0.2,"{'C': 0.1, 'degree': 4, 'epsilon': 0.2, 'gamma': 0.1}",-2608.1415005147564,-2649.6071709671946,-3048.403729966872,-2989.6163380776065,-3087.426208898233,-2876.638989684933,205.10124691898415,194,h3_07,1,SVR_poly,4,0.1
1.2513037204742432,0.06251405856000276,0.1864029884338379,0.012298672194310982,0.1,0.3,"{'C': 0.1, 'degree': 4, 'epsilon': 0.3, 'gamma': 'scale'}",-2865.802500197131,-2946.9653809222627,-3334.1220898074826,-3304.743379159698,-3407.9014856573303,-3171.906967148781,220.88518874883837,228,h3_07,1,SVR_poly,4,scale
1.2253897666931153,0.00862003006972474,0.19512639045715333,0.009899799467096054,0.1,0.3,"{'C': 0.1, 'degree': 4, 'epsilon': 0.3, 'gamma': 'auto'}",-3377.96813082136,-3531.4278998579994,-3903.250273304867,-3880.366926352176,-4011.975484405598,-3740.9977429484,242.85329220292644,274,h3_07,1,SVR_poly,4,auto
